;userId;dishId;finalRating
11658;26;a75bc681-32ab-4bb6-bcd4-201aeea91108;3
19797;45;4329f36f-78e7-44dd-b102-d5d52b0b1375;3
18968;42;aa10d72d-9ecc-442e-afb2-3c3461b2b8e6;2
13961;32;90baebe4-7b7a-4559-b862-7dd04a984f0b;3
2157;5;cfe7e279-4d6e-4930-b0ba-efd4934d3cfd;5
9250;21;b904d604-eb20-4fc7-9acd-7d000a42c623;2
19066;42;cf1ab927-21ba-4e9d-97d8-24fe8530c194;5
6143;12;a9cee274-e00b-4f05-862a-06a7d29cc24e;3
10507;24;c081a029-d135-4b55-834e-6e3c2f182bf4;1
12712;30;e8181e0c-3766-4643-aa7d-49e0e45739b9;3
17021;40;2bc7ecf0-763b-4e9d-8949-6d6ba31bf5a3;2
2814;7;0f8b8b7c-dad4-428e-b64c-84e4f12c5e83;2
1697;4;b6c4bbd2-409b-4cdd-8a4b-23878fd98c1c;3
10888;25;79ce5926-8b7c-4ba1-8384-beddeb7d6c08;3
19247;44;0770b6a8-65c5-49f7-a250-a6218bdda369;3
11117;25;e1792869-25f8-46c9-be20-4a9167cc07c6;2
1066;2;d778d013-9bd8-4416-a451-830cd71e6aa8;3
4903;11;0ef3b3e8-7564-490c-9e44-b788a4a0fb34;3
2439;6;62bb296c-4f65-4e67-a01c-f767a8dd9fd6;3
7703;16;ef2bc3af-1673-442e-ad76-21468b84680c;3
9815;22;a41e7221-9fe7-4c56-a93d-cd6a9beac753;2
13529;32;0db9bf05-e1d1-49f8-b04b-64178eec33a3;3
12273;28;5f07ef72-743a-4316-a12d-eab91befe1ef;5
11386;26;482c20eb-a97a-446a-887c-521c3d310b4a;2
2782;7;073ac31e-6597-4028-a5d4-27c46a0e695c;5
20083;46;2d20e596-320d-4927-86df-5fc3a949aeb3;3
3934;8;91abca2c-4f36-42d3-94e7-0f967b057320;2
21104;49;08a99777-b325-4ae5-b997-b80412f974b5;3
2039;5;79b0a108-8f83-43c6-aa0f-0d6bbd6e323e;3
2360;6;40864827-46bd-4baa-9fe5-90189f8bda31;3
5719;12;15c530f0-6b7e-4469-9a3c-07150c31adcc;3
9081;21;0d8e6b24-089e-469e-ac3e-20d63dec9768;5
8950;20;266cdffd-b169-4dc1-9111-7a1bf178ace2;3
18002;41;4a2587f1-3bea-486f-b647-fc9053bbc866;4
8673;18;5c2b9973-274a-4457-8d9f-71ca2669e728;3
17149;40;4e1ba281-ef8f-467d-97b7-ab9436d813b0;3
8522;17;e188854e-3832-4b00-9261-d98e9edf11c0;3
5377;11;a588558a-9e42-4e17-9b82-93c8d3d1bb21;2
16383;38;d8ddeeb9-7b8c-4cac-9fbb-b844469c81cb;3
4496;10;53be217f-33e3-4697-a51b-49e8afc5cec0;3
8079;17;639c9720-188a-41af-823a-e466ecb6c5a4;3
15557;35;fda20bc4-eba7-4f7d-a7ba-e895d619a263;3
8829;19;58316b01-f932-4c0d-a1a4-95fd875b5c68;3
4540;10;6d9a2bf7-5f20-4e4b-a70f-7f1b0db78dbe;3
3287;7;acc5c532-27a3-44a9-a543-81718f94965c;3
20792;47;d57917f1-dfcf-461c-a593-4575b63f9855;3
21051;48;d6efc1b2-e390-416f-a9d2-f917482076c5;3
15336;35;bb06e853-69e8-4cc7-9db3-cbe99c982042;3
9038;20;ccbef89e-fdae-4919-bedf-f08a79018040;3
19752;45;10608a46-9957-4a5e-b276-abd021c2431c;5
12917;31;3c4e8dd5-75e4-45ec-ac29-89b39c52b33b;2
8087;17;659ed673-efe2-4b7b-8f73-8218a5769dbe;3
12407;28;b41bb032-6347-4a17-9778-c469c012e803;3
10446;24;9c30bd2b-c1e6-42d2-83a1-8572f4bfd5b3;3
8610;17;fc92029e-d5ce-4150-a86a-aef3049784c8;3
7580;16;b4ffd027-166b-4bef-a175-d172f8699fff;2
14556;34;650776e6-3c90-41d8-909f-c72efd962c01;3
2046;5;7e87b3ef-748e-44a0-9f29-df1fc2178bf5;3
21058;48;de9a5a19-a68d-4dee-9ce7-39c6fffb8f0a;5
14753;35;09030baf-b3ed-4ef9-89cc-1ce1599862ad;2
6664;13;82757edf-c86a-4c8f-ba67-c07f5a69cb32;2
17902;41;2bf7f2dc-a8ba-4012-89bb-466baf8fa3c6;2
10407;24;816d9aa4-0b23-474e-83a2-add4b6b9ce8f;3
12250;28;55be0d91-e0ca-405e-8140-40d23e29e07b;3
19023;42;c06e7843-6902-47d3-9ea2-a9a1dfdbab9f;3
10727;25;2fd6b73d-151a-4805-a502-b6b1cc35124a;3
14694;34;e7b34d9b-1c58-4b5e-9717-0ddca02f90a2;3
3059;7;5bb88fc9-41d5-4be3-84d3-18f4e8ee2b76;3
14902;35;33642b12-edcc-4a27-aae5-649070ed31ac;3
4629;10;912596ef-f9cd-4f73-9815-0a9b1850755f;3
8723;18;98b498f9-3df2-4590-92ed-d95f87a0c215;3
10216;24;1b7a7004-9f00-4ae7-a39c-ec77c03025ae;3
3579;8;17d1616b-3576-42a2-95f1-74ba24a46706;1
12223;28;4408f064-8413-4b4e-812c-3ff86d122bfe;2
11444;26;5bdbdbd3-8b34-468e-9457-0828c5a9be08;3
15575;36;27a4d94e-d979-4a04-907d-c78398deeec5;3
15410;35;d3138b0a-7a30-4b6d-b064-69d0d2ebbc61;3
12262;28;5bcb0559-37a5-4fec-a0f7-54f5ea791e9c;3
3984;8;a6c13906-81d6-4be7-b3b9-7971fa204d10;3
15718;37;5eb7364e-3e06-4a0f-b461-086719fabb99;3
16721;39;9b961bf2-a44c-4eea-a799-abdb787ea958;5
14841;35;1fe84f23-4454-4d53-a691-11f4ba6b2b0c;3
15879;38;1b25165b-c7fc-4f14-bf37-c25aa3ee174e;1
16141;38;7871c6b1-b05d-4b24-8467-f762cd8365a8;2
16135;38;76aa6770-972d-4a8d-bd80-e0e2eeb2a5a8;3
7834;17;1cb9f0cf-ffb0-41d8-a60e-b57a5058d711;3
4069;8;c36428fa-6f11-4581-ab6a-ad2e29ccd47f;2
13908;32;823d2581-fa55-4456-a24b-ecf3d0f1ec08;3
17127;40;48c6b657-a27d-48f5-ab1a-c25fdf5017cd;3
10424;24;8bd6f5d8-a8e4-4dd9-a25e-aa989c9a576c;3
14294;32;ee0ba545-2e91-46d6-9108-7fe20ac3bf18;5
3580;8;18157d1c-fdfd-43c5-b003-949375f035fb;3
17787;41;0ca94fd5-740e-4e72-a8e9-daa4eae47660;3
10168;23;ef059434-466a-40ed-95ab-66cbd9aabd71;5
10439;24;951b7d0f-36e9-41eb-a0a3-6a02478d471a;5
17643;40;dfe97b46-2418-42ff-bb09-8c2fe19b2db4;3
1194;3;3ecd1529-c58a-4806-8186-a2100a4fa2f8;3
4548;10;7037fa30-2d73-4347-bebb-afead161b862;2
11301;26;2a144254-d321-4128-9ae6-c64ad8f1a7aa;2
7628;16;c9eb9568-3d98-4a3c-847a-b3b324ed6825;3
3975;8;9ff3e766-073e-4a1a-bc90-52ae154faf9e;3
196;1;5bd9da49-231d-4f5b-8150-72785eff499a;3
1119;2;f09e1a4e-ee3c-4a4f-8dac-fb21a4b1edcb;3
14386;33;486f2d19-3ce1-4eb8-a0ac-af675d65a3bc;1
19209;43;2e244c93-a67e-4578-abb2-3b4a9f3fce66;3
9561;22;4bde6755-e578-471d-bc08-88d40553c6dd;3
19750;45;0e22e136-ae17-49a9-a079-db5f05535690;3
15035;35;5a37e5f5-a078-4e3c-adf6-5dc53f5ab1ef;3
1588;4;7fa23796-c1e6-40a0-a702-0717154002cf;3
15959;38;3bd2f167-8fe9-415d-8e01-7b0912d808fc;3
20890;48;4490029d-1a94-4fa0-bfee-6163b26edd53;3
21003;48;a4cc64b5-0b8a-4925-9b61-4eef540d3496;2
1804;4;eedb41f9-1536-464b-8c91-59640216596b;3
18194;41;8cd1e4d8-ab9e-4c78-905c-4aad5a98acd1;3
7285;16;250de2ad-4365-49b2-8e73-6fde123763b2;3
12042;27;a3cbddcb-0eac-4b3e-b47b-f4fb4deb9893;5
10277;24;389bfee4-ac30-4031-b2cb-05e5a9e573be;3
8492;17;d6f99da1-28d8-40cf-83c4-ccb39d20175f;3
16057;38;5c4e8e41-0a42-4e74-aa32-29d2d27f2494;3
1776;4;dea39d01-cc97-4964-8683-a89f55ab8922;3
20608;46;d3af641b-1b43-4d9a-bd98-2a63cf6f081f;3
19002;42;b406c223-a26d-4038-8a44-4ba7816e254d;3
5746;12;236263c9-2959-4856-86da-c59116c5348f;1
21098;49;0586c4a1-2ca3-4a52-9d14-4a1df2dc890a;2
8361;17;b09cce81-051b-486d-92a8-9147b1dddd58;1
285;1;8b4121ad-4a3a-405d-900b-5bac15abf82c;3
7583;16;b6462595-2c86-45c7-8021-cf3c5e4e7c9c;2
7094;15;878eee49-f5d0-4b63-aa83-6817b7bd898c;3
10885;25;780a469b-a387-45e8-b9ff-3861803dd024;3
11876;26;ebc73f39-78bc-49d5-9c4d-93aeab076ed0;3
549;2;0b4f296f-d0e4-4f61-92ae-7af3f6c68cb5;3
21356;49;b7e8f184-49aa-4901-9c39-ae435111ca97;2
2909;7;2a39c8e4-7b56-40d8-bc9d-59b2b6079525;2
8477;17;d19c2b14-f57e-42fd-aaa4-d8936cd1c233;1
18275;41;a52aea6c-0103-4379-96cd-1ca15befda72;3
20296;46;6e24610f-e6de-4f74-bb1e-7c23c42495b4;3
3048;7;5675754e-5c9b-4201-849f-019ee1d27575;3
16982;40;22195445-c5f9-4b90-b3dd-2d3b12e7248a;3
16622;39;5d8980c3-0668-47d5-9dbe-7b225db6ab48;3
3753;8;582eb2c5-65f1-4d5b-9721-e2a08a8eb44f;3
17117;40;477f7661-a894-48a1-a7ef-8b8264a29ea4;3
4046;8;ba01eafb-1072-4c32-bf03-1e384dfcc81b;3
12690;30;c3fbfacd-4eca-492e-a99c-c34aec55749f;3
6228;12;c98ce8eb-e515-44c5-aa79-ad6dd7950422;5
2452;6;695e1d7c-e994-48f4-8e57-804a3110a651;3
12934;31;40facf5f-5c60-487d-bc9c-3e8511436652;5
1979;5;4f88fc01-ddd6-4491-ad90-249a0476b144;3
18424;41;d18feeb9-5c09-4663-8a81-bea889491341;3
2067;5;91ad03f2-11f4-486a-b256-beefb6c82542;5
19698;44;ed401422-3f5a-41a5-9f5e-6c7d54b1b2b3;3
13871;32;776628aa-84f5-46c4-8825-1828c76dd5cc;3
8336;17;a8ebf35a-4291-4e4f-a515-34feff37f0b6;2
10899;25;7e1b7345-af3d-46aa-9d6c-3892130880b6;3
10311;24;4a8009cb-50d0-40cb-9223-3ef249f33671;5
4445;10;3c2d201c-7393-44a5-97f2-ed6c4c72d024;3
12799;31;1930f7b9-1333-49ae-985f-6ba764a0057d;5
11982;27;53000882-87f9-4001-a669-fa61f74a75f8;2
12179;28;2e03be29-e008-4693-a5f9-725c5acdb481;3
9098;21;1b3607c1-f674-4796-b359-a544e18fac9b;2
11702;26;b82d0a3c-b755-49fb-8040-1d2543de99a5;3
11746;26;c3fbfacd-4eca-492e-a99c-c34aec55749f;3
6161;12;ae3f63d9-66bd-4260-aa84-b8c55f7d72d6;1
12885;31;34cc2cda-ff8e-4489-abe5-8a910bb5598d;3
11213;26;0a30a93d-08d4-42bd-88d7-5fdef4d0a6d8;3
7559;16;ab3ec25a-631e-4cd7-81c0-39d0d66cda49;3
7356;16;47b4a4fd-8f0a-42b6-a72f-015eadccf694;5
6428;13;13e8c5b0-64ed-456c-b365-f4a71fea717e;3
7369;16;4bd2415f-0096-492f-827f-33549fc51de3;3
15977;38;4324254b-28fa-4681-9247-b6ced997dfc1;3
8835;19;69a42cb3-002e-4927-91c4-e8b12600086c;3
8483;17;d2bfebbc-7af3-446c-afe1-dfccc34c899c;3
17054;40;341d6286-f330-4d87-bb2e-652f0ea66221;5
14461;34;071aca3b-46ae-4009-a161-5646083e89a7;3
18848;42;7279c595-e44a-4062-9626-e6956b39d6b5;3
7212;16;08d8b1ec-a99e-410d-bbff-0e4f5a5c68f0;3
12227;28;458d08bb-b201-4675-91b2-cc2ed8a16f3d;3
7662;16;d9df2321-16b0-42ca-b987-e3f033da5941;5
3755;8;5885c7f3-7f67-4121-81af-4fdfeb77aca4;3
19158;42;f1e4a9c0-93bd-45c7-acf7-708bf4dbf8d6;3
11919;27;0338d87a-52fc-4dc2-8cd2-5c0030aea6bb;3
9564;22;4c3a2db2-554d-4463-8543-d7d525dc10cd;3
4707;10;b6349f03-398c-4d61-9ae3-991f6bd2b76a;3
4021;8;b24324fa-56d0-4fe4-b0ec-221c72813ed2;3
12551;29;5a072fc1-1c8c-4ba4-8558-7f91f2a8ba2b;3
7883;17;2b4b706f-5967-4746-b0b1-3f9fc5ef640c;3
2966;7;3c0f7101-9da0-41a7-9d3b-0e48f349ccff;2
5937;12;639c9720-188a-41af-823a-e466ecb6c5a4;3
12725;31;00fff2a0-4cf3-4fc4-b423-d0cc5cca97c5;1
10180;24;0453e932-2b2c-4c52-ad32-f263e883b5e4;3
17397;40;984c7452-9092-4acd-9780-c23e55139cdf;3
1303;3;ddd3da81-fc25-48f1-a7cc-c5f539cad455;3
20355;46;86bfa404-a1d7-421e-8c08-9934fedb500f;3
8466;17;cf97ee48-9e21-4cfc-8a1d-d1556364b699;3
12797;31;190f76d4-f0f1-4792-9b97-f7682ec10df6;5
17463;40;ac1efc98-3fc3-48e1-b801-893ce7b7f5a1;2
1373;4;141e20c3-76f3-4ef1-9772-b67d2f04abc3;3
8938;20;1302ab94-6f69-459a-b5f1-cb9ad09d1d3a;3
13093;31;75abc9f2-6341-49fc-a328-6fb8962da258;3
12285;28;6806409c-b313-475a-b267-a9715a9a97e7;5
1135;2;f8a91061-baca-4ad6-988f-bc3332949531;3
19645;44;d1b35629-1660-40d2-90c1-4eb63b162faa;3
426;1;d487a568-74cd-4b6f-85c6-f3d52cf8e5e3;3
5129;11;55cdbee1-43ca-4569-b04e-e6558ec5801a;3
6817;13;d033ac36-5e2f-4d75-b21f-d455139dc299;3
17967;41;4000c527-ec27-4128-956b-2f588a96c922;3
339;1;a6d5b433-348b-4675-b4ea-5ed051251b6f;3
11214;26;0a4b836f-088d-401c-8c59-7cc3474c32c4;2
15342;35;beb4e5da-1688-4918-8521-4b1281967c87;3
13088;31;750cc82b-2951-4641-b0de-c2f37a9b5bcf;5
10312;24;4ab21505-7480-4375-bdf6-c326b1cf415a;3
3314;7;bacbc2f7-7375-46d5-a519-07a0ceaf2be5;3
8550;17;e8af845a-5bb7-472e-91e2-88a4fdbbc83a;2
13153;31;895e33ab-40a7-4567-a9f3-ed4e5534553f;5
6987;15;19db79f1-dce2-42fd-abef-26f76ea3b024;3
6181;12;b7157b3d-38aa-408f-bc5b-3b03c2156497;3
10644;25;1044ab53-1681-4b2a-aa06-69aab18007d2;5
3649;8;3118f660-c95d-4e98-bcfd-90b7e12087b5;2
17570;40;cae5e6ad-91c3-4ce7-8566-ef3dd5b482f6;2
2973;7;3f788aa0-d108-44bc-a86d-7f44242a0984;3
15783;37;d3f9cdce-c3f0-4232-a291-8e11f7b7be3b;3
2959;7;38bfd7f1-6cad-4af8-9ede-3fd419b55f58;3
4371;10;1a5a0254-1d90-48cd-a74d-cd063813ef74;3
5687;12;0b3508a9-2c5b-4f8e-9ac1-b9deaf0e7ea0;3
129;1;3d534ebd-641c-40b6-9e50-a9d7ef176008;2
11159;25;f17618c5-d5b6-4cf0-a7b1-4a07db3ac2d6;3
401;1;c99e12c9-acc7-418f-82ad-179f9b5816af;3
12636;30;53bdaf39-5142-4f86-a246-eb4981c83552;3
11921;27;0586c4a1-2ca3-4a52-9d14-4a1df2dc890a;3
11596;26;9298f84a-4074-4012-8d6e-dd4544f9940c;3
13976;32;955e950c-ec5c-4691-8999-6b5d798f63fb;2
11217;26;0b2acac8-9e04-4d16-83ad-1a07ebc46b5d;3
3008;7;47eb7a66-cfa6-4ebf-8d4d-59dce22a1594;3
6750;13;b0e6e64c-53b8-4bec-9c9c-56002d7aa8a9;3
17549;40;c411daed-552e-4c42-9bb3-3257f7b725ca;3
20236;46;5bdd321e-79e8-4be8-b977-1639393d2da8;3
14346;32;fc31b8cb-ecca-400f-9045-ffe311f1146b;3
14102;32;bbe95bce-572a-4eee-b609-09d0809fdeb4;3
12865;31;300e59b8-3a6c-41da-b762-17b444d0a9c8;5
7425;16;6f9032df-f7fc-4dba-9bc5-afa024fd0ad7;3
19690;44;e988cd1f-363d-404f-a6ae-9763b54394c2;3
3269;7;a7819830-86d0-4de9-876f-7d913c0c1550;3
9748;22;89654d08-15a3-44dc-97f1-d3b063235348;3
10134;23;94c5b25d-ae99-4f00-8567-6093dd3a14b5;3
12030;27;8fc428ae-6952-44d4-99e6-dbcc0d4e25da;3
17407;40;9bb5b200-04ce-4d0c-bfd2-b94a22159150;2
18125;41;77a60953-c2ca-4425-aca9-05a126b8685b;2
14053;32;ac7cceca-effd-43d9-a461-fba6288f2f46;2
9504;22;3b4d659b-6e45-43f4-8c9c-5d37f2c621be;3
7177;15;e4f7bb52-90f3-4bc1-b62a-7554f973defe;3
14398;33;61981356-5637-48e9-8c21-4d14398f2eb3;3
10281;24;3bb475bf-cc2a-456a-a3f7-a547fb1ea49b;3
608;2;22777721-3c73-47d7-9ce8-f21cd6b2e199;3
10182;24;05130a87-3380-4b52-8360-4fbc88d6f8fc;3
9987;22;e0ae3348-2495-4e8a-b47d-e8eddfb0c4e1;2
19;1;0943509f-7e1b-4895-bad0-160c64eee486;3
15199;35;905aa570-d636-49db-9e15-1f07c9dd3960;3
5764;12;2a144254-d321-4128-9ae6-c64ad8f1a7aa;3
15280;35;a6867ca5-de25-4c23-8ad3-3c93766fad1a;3
6442;13;1ae39abb-ddb8-4f40-b995-7ddcc405e3eb;5
19299;44;2555aaeb-8db1-4154-80d1-8c2a4e970b60;2
2487;6;7a376c29-9e84-4fc3-a1a1-bd8ce34369b6;3
17272;40;74dc2da6-e393-4d6f-b769-2eb1294bd13a;3
7048;15;63f4b57a-fb50-4416-86c8-966f204b3221;3
8137;17;70cfd70d-7f72-4bee-9c3b-29b656783ecc;3
8503;17;d98134b3-194c-4965-bd3a-f96337549d05;3
8366;17;b29b502e-0241-4502-a734-5a8900c12cc2;3
4706;10;b5c18ab6-d410-4260-9238-ff016d00c9ba;3
10742;25;34c24482-63a2-48df-9ab3-60e37ff0923b;3
10646;25;10c36b36-8033-40cc-b574-a6d68878890b;3
14161;32;cd331acb-ea05-4e87-ac1a-698bacd6a05f;3
17571;40;cb172f31-118d-4ab2-8931-8b4f8edd97fb;5
1966;5;484586bf-b2f8-4fc4-b76b-aa46bc88225f;5
1775;4;ddad1d2c-f6a1-4a3b-b8cf-6267dc195704;2
14358;33;00fff2a0-4cf3-4fc4-b423-d0cc5cca97c5;3
19194;42;fcc5dc16-67b5-46e3-9101-459df46d10c6;3
3800;8;6663da14-e5d6-4ee7-ab39-d6f951f8a31e;1
15230;35;990b2a93-9b4f-4daf-a001-c5c5e24fe0da;5
20603;46;d1ceb42d-c8b1-481a-b3f6-c71bddbe4d5c;3
15364;35;c5d11415-a5f1-41a0-bc41-1c3e8d1b7fdb;3
19143;42;eb4a4052-48fc-4895-869f-33f4d8a95d7c;3
20635;46;dad5e250-8464-4be9-9d23-02fbf1020938;2
14679;34;dd61080d-b190-4494-a299-e8824b088060;3
1983;5;55c3f8f6-26af-455b-8d3f-7bf4bb523e27;1
20533;46;bded8b8e-dad4-4279-a6a7-1ffcd0bd0eda;3
9547;22;477c0dd5-a8c8-4bf9-928d-7537e31c52ec;3
5933;12;623ad059-3fbe-42a2-b50f-8df32d756716;3
6506;13;3bf64147-53a7-4089-b5fd-24baf6855475;2
16372;38;d5092ecb-c718-4fb8-a011-e2ecdf398bb5;2
10402;24;7c1ab4ed-0a25-4464-b92a-51ea84004f4f;5
657;2;3898cd3b-f95f-4b96-9cae-aac553779d2b;2
7731;16;fc2a9f02-b161-4f9e-b705-60272a616d61;2
751;2;623ad059-3fbe-42a2-b50f-8df32d756716;5
2081;5;9c2a7ce3-36f0-4696-9ded-3538cbf91e68;3
14061;32;adee9741-dea7-4e89-8aff-26e326fb8ee5;3
15759;37;aceb4842-7c6f-4b5f-91aa-4ba125f0a1c8;1
15005;35;51260a0f-dcc1-4679-8e1c-8cfd8b0d63e0;5
9934;22;ce1c0ae6-d647-4fd5-a6c3-0e74137aa7ae;5
20850;48;25b516c3-b879-4625-9ee5-2d09b44d17ba;3
15469;35;e6ea9e5b-f2e4-44ea-8de4-738d40f0a5c2;5
13846;32;70a595e8-e910-4da6-a352-4b19113e6b68;3
18300;41;adb0dd63-3c0d-407d-af12-7bfacff032f4;3
