;userId;dishId;finalRating
231;1;7464efab-611e-4de5-96f5-36d8a6e33ba6;3
232;1;75544d47-db08-4961-939b-cd9a4bb80421;2
233;1;76b76086-01c1-47f6-b3e2-aadb53529ead;3
234;1;76fd57c1-cee9-436a-ae1b-183a678bf212;2
235;1;7739d686-551b-4bb4-bea6-e3bc09ba31ea;1
236;1;77674f7b-995d-48ca-ac55-776f9ec2a7e1;3
237;1;77c76c3e-b713-4569-ac26-49337db4bf80;3
238;1;783cc306-a84a-4510-b2ac-8f8a60282911;3
239;1;783db6b8-dba0-4acf-abb3-48f861c14e8d;2
240;1;7873eda4-738b-450d-8830-c6c2af7b8d8a;3
241;1;78972c6c-0f23-4e3b-9cf3-c4606672e1eb;5
242;1;78e91ae4-6af9-41e0-a619-37021c22fed6;3
243;1;78ffc45a-1506-42f7-bec6-ec01e2ecb250;3
244;1;79a82714-b0a5-4e16-9806-ac6573799a02;3
245;1;79db1272-f833-48f8-9ef9-89c13c764870;2
246;1;7a536c9c-9176-42a8-a8cc-2b0ed0c26d23;2
247;1;7a7be1e7-988e-4572-a2a4-16c31a980c06;3
248;1;7aec40e9-2cfb-4898-ac3d-f93c1ddb4436;2
249;1;7af14276-578d-4af5-9642-d45f803a3601;2
250;1;7b511409-0b00-44d8-936f-ca3325ff0f9d;3
251;1;7b6e3db6-e3ff-459c-b649-03740d0fbfdd;5
252;1;7b79c20a-2801-4234-a468-a23084d1ba0e;3
253;1;7b96f5e3-4b85-4d79-8d27-eebe9a6b14ce;1
254;1;7c1664c6-3404-4213-8fac-6ee7d63a0e71;3
255;1;7cc41a65-2fe1-485c-ac84-fec41dcf5c35;3
256;1;7ccb7f81-b429-4d18-9237-d3dc6171c6ad;3
257;1;7d864ea6-3a5c-49b3-bcc0-b20c1318002f;3
258;1;7da11d66-027a-47b5-8fbf-d43e74b273bf;3
259;1;7e64ffb6-e48d-48de-ac14-6c4a32903b33;3
260;1;7ee518c5-5c96-4866-8d99-81c1eaf25b70;1
261;1;7fdf9879-75c5-4f23-8dde-9e576f1df92c;1
262;1;80027b8d-3700-4d92-9571-18320b365e71;2
263;1;80114277-313e-4fef-89cc-0c803c16c90e;3
264;1;81168762-41fe-45ee-8098-66f9f3629eaa;3
265;1;81179d01-5229-4d96-ac94-34180f5b763a;3
266;1;81f04bd7-fd83-4c31-98fa-3e94e0853582;3
267;1;81ff028a-64f4-442e-8c6f-4ba4a76a60d0;1
268;1;821720da-e43e-4f6a-a5ae-24a3c5f3d4a2;5
269;1;82ae8e75-5fcd-4a6e-8672-ef45221aa7b2;2
270;1;83282dfe-20eb-4699-b7ea-e189277b33ee;3
271;1;83dcead3-872f-4ae8-a7ec-5901d6d0fdb1;3
272;1;84260331-46ef-4019-8d0c-b9f6b616ace9;2
273;1;843fc08c-5e1e-4b5b-a63d-6f223be6ba27;3
274;1;84e6c821-d987-4b8b-958f-a7e4b24d92e2;3
275;1;86e457a0-0fec-4cbd-9867-b9ef395e32cc;3
276;1;8715bfb5-884e-4454-aea4-33a35fb93598;3
277;1;88b45900-2735-479f-83cc-e902c0b0bda6;3
278;1;88cd0b5a-65cb-4ecc-9d0d-3fac4e7f76f7;3
279;1;89596e02-5b41-4329-bf82-0ed7b43c383c;3
280;1;8968f2f4-e7ff-4b92-bc2e-46a4b0a91d3d;2
281;1;896b3142-e75e-4529-97a1-40ccbd325ce6;5
282;1;8a255757-d9a2-4314-8945-e39ea8c19930;2
283;1;8a650b2b-8d28-4892-ac7a-4761f7932222;3
284;1;8aacedf8-3c8b-4695-8e30-b7e1c9a7a04f;3
285;1;8b4121ad-4a3a-405d-900b-5bac15abf82c;3
286;1;8b52a914-c998-4f54-8f44-95986eee12d4;5
287;1;8b72478e-2206-4eeb-9465-a84a65c2d010;3
288;1;8e6db7e0-25da-4a0d-b091-d7ba0154a32b;5
289;1;8f0a1983-0609-41da-ace6-65369a8cf77f;3
290;1;8fc428ae-6952-44d4-99e6-dbcc0d4e25da;3
291;1;9007cf6c-78fa-4f3b-ab0e-fcd855024403;2
292;1;90813e4b-54a0-46ec-9bff-5f2b7d0986bb;3
293;1;912596ef-f9cd-4f73-9815-0a9b1850755f;3
294;1;92397e68-ab29-4a10-ad04-a68e7827720b;2
295;1;92dea4e4-836b-49d3-9fed-59719aefb3f5;3
296;1;9350beb0-7ef0-461b-806b-916a5b4d4f15;3
297;1;9396a4d8-4711-452e-8c5c-866f3a60da24;3
298;1;939f24f3-ad28-4229-9895-6be5308c11e5;5
299;1;94d6a723-f7b4-4b94-85be-5464ef75b467;3
300;1;951dfc1a-3e47-4886-985e-9feb02dce1b7;3
301;1;9532a042-b530-4079-bbcc-96f5894c5b9e;3
302;1;95a44cb4-dd02-4838-a0e6-b1bacec90dc1;1
303;1;96db4234-7aa1-468a-90d1-2eeae7f5010a;3
304;1;97d46ecb-4ac0-4a24-afc5-e93427872e00;3
305;1;984c7452-9092-4acd-9780-c23e55139cdf;3
306;1;9885fb61-ac60-4eb6-9391-347a8a9caa2b;3
307;1;98c1fe88-c049-4269-8990-81e56b66cd77;2
308;1;99e219bc-626c-4df1-9978-85b1f920f741;3
309;1;9a753943-2327-45db-b7e4-a662aa3b1161;3
310;1;9a78eb25-6cc7-479d-9397-8580d04b38ac;3
311;1;9aac5eac-5945-4f78-b804-c84f341a0fb5;3
312;1;9b2a72de-19ce-4f96-acaa-cd425bd7a6af;3
313;1;9b64b850-2354-4102-9ab4-ec03872b051e;5
314;1;9bca6cae-b350-440b-b5ca-8e89bc550792;3
315;1;9c734ed4-1a11-4c41-a805-ee4f840944ec;3
316;1;9d75745c-928d-4b2d-b193-42e2ab6f12de;3
317;1;9d8fdf61-7421-49d7-b52f-3d115d698470;3
318;1;9e6bbb35-80e4-4ebf-a2eb-54b192e4982c;3
319;1;9f60e2f6-da49-4b6c-9cda-ba59e6c43029;3
320;1;9f927bba-0b12-43b9-b271-ce9dc5adf376;3
321;1;9fb12531-3f1a-4ae8-9c3c-8ce453b3cf61;3
322;1;9fdf3488-8575-44c9-bfa3-66c7e850aca7;3
323;1;a01a1f55-d8bd-4b6a-bb18-24879bca7729;3
324;1;a0350d08-6563-4cae-bcc3-a48b1706090d;3
325;1;a0c0d4e3-e103-4e01-8960-042cd31a0aa5;3
326;1;a1b548cc-d50d-45e7-bcde-b5eb785f25af;3
327;1;a1b79459-1f8b-4f81-a7ef-a6d9d2c1eb6f;3
328;1;a2c538f6-7cb7-4416-bbe6-6dcd6ef2ded8;3
329;1;a34453cd-cd2a-4bce-888b-7f2e4cf71dbb;3
330;1;a36006e2-7ce4-4e52-b7d4-3d65342552da;3
331;1;a39f7a39-9a85-46bc-8500-eb45b097e39a;3
332;1;a48917e9-c3f6-4a4c-9403-234d83fb8d11;3
333;1;a518fc76-4701-4c96-bac0-32ec40ace1c0;2
334;1;a522aa59-f3db-4424-9bca-3486ac66e245;3
335;1;a53583cc-7b92-405b-9918-d02105545f18;3
336;1;a5c1069f-b08c-48ba-899e-bf0ea1e14963;3
337;1;a66108b9-5aff-4b73-bc08-62339a957387;3
338;1;a66a4115-670c-4b21-9f10-40de556ac11e;5
339;1;a6d5b433-348b-4675-b4ea-5ed051251b6f;3
340;1;a72947fd-fb56-4675-b81e-0d22b8da4e70;3
341;1;a864ad68-6838-4fff-b5e5-048508b2e3ed;2
342;1;a8777b33-ade3-4c58-bfe1-36f70e96739a;3
343;1;a8ae3520-fd97-411e-a546-43b4346a50b1;3
344;1;a970de1a-20eb-434a-91c3-10a54d671f26;3
345;1;a99ece53-16d9-404c-9bd3-5631c43b8308;2
346;1;aa4b1a50-9468-4673-914f-76d82df10ef7;3
347;1;aad7647a-7673-46c8-8475-a4c619cfe1ac;3
348;1;abb6fcbc-5424-48aa-a8df-713b56e759fb;2
349;1;ac6c541e-a2ae-483d-aa74-b4de4ed2bd82;3
350;1;acfe6f13-7418-4a8c-8d63-fbf43f66aba6;5
351;1;ad15b026-0bc7-4d6f-86f2-6d4618a49abf;2
352;1;ad38a797-340a-4c9f-b264-fb930caf49c6;3
353;1;ad884f1b-aaa9-45e7-8bb3-a5940c64997d;3
354;1;ade4f2ec-01cb-41f1-b93f-ed2e554e5080;3
355;1;adffe98d-381b-4a76-848d-97cdd492684d;3
356;1;ae964538-6625-4245-b2e4-f3753ce164c0;3
357;1;aebbee49-068c-412a-b7c7-42d470f656cf;5
358;1;aebc5e61-3d5a-4e36-87df-cf0c451cef02;3
359;1;aec8677f-e1cd-4739-b8a3-3b6bf266dcae;2
360;1;af81abce-1478-4f58-a01f-8b894ecb9d25;3
361;1;b0100430-b4f3-43c2-b870-7f210888d622;5
362;1;b1790dab-ce66-4e86-8941-dc01f532262a;3
363;1;b1ad9697-9ada-41a7-9ec0-ce9f18557c8a;3
364;1;b1ec7476-e345-4d1d-97fb-07231cf6d523;3
365;1;b2b46aee-5fb8-4a77-89e1-c50f4aa0589c;5
366;1;b304ada7-be22-4db3-8dd9-7323d6305e12;3
367;1;b4437f62-a072-47fc-b5e0-52c855740222;3
368;1;b528f224-8b6f-4968-8285-6ad3f45da500;3
369;1;b5bce445-e4d8-482a-a6d6-6f22fab57917;2
370;1;b6f16477-c6d4-411d-a9ed-151f56e74107;3
371;1;b74a3131-2c9c-4f78-813a-c30cf8b789d0;2
372;1;b828f53d-5244-424f-87b0-49a1c872ed12;3
373;1;b8f63991-bc82-4363-a9ea-a396a1b40df1;3
374;1;ba1c265a-152f-40b3-9049-f94ff99998f2;2
375;1;bb85b889-f671-4e48-a79f-d4bf02e7edba;2
376;1;bb9b52a2-af86-41de-8faf-964422167e08;2
377;1;bbb2a0ff-7904-42dd-9dc7-2b7cfe6ce2c8;3
378;1;bd270490-dd99-480b-a624-bb7f4855b6bb;3
379;1;bdb5b1b4-f225-4e48-9661-587174aaf2c6;5
380;1;beb4e5da-1688-4918-8521-4b1281967c87;5
381;1;beba04e0-1243-4fcb-9ebb-01f4e2a699da;3
382;1;bf8590f9-1a3d-470c-9cf9-4fc82ed36833;2
383;1;c01678cf-cc1b-4dc0-9272-d2efa5edde5f;3
384;1;c03aa2c8-4aed-4eb6-8503-0327460b4ee0;3
385;1;c069c3f9-1f8d-4660-a32f-cd0f136b7cee;3
386;1;c1e41377-5666-4979-bbf8-6bc064f3da50;3
387;1;c239159e-6e78-4f05-84d5-4412892f06f9;3
388;1;c2764135-6d20-406b-a629-d462e8e45f9d;3
389;1;c3665588-c930-41d0-8d1c-64a2bd520d0f;3
390;1;c3ccc49c-2dfe-44b4-beb5-c7da6953cbf7;3
391;1;c4525a82-9180-457d-80ac-bb6072c3a46f;3
392;1;c513cd40-4950-47ba-b1cf-3355a042bae1;3
393;1;c57d7c18-783d-4620-958e-5b0f8cc67691;3
394;1;c57f7f00-21b5-407d-b94b-b8252473c9b0;1
395;1;c716e569-9c3a-4033-8bba-f46151790b77;3
396;1;c7b4f7e0-6f9d-464f-b384-b1e8ffa3aed9;3
397;1;c8887e4a-3bcb-403e-b1f6-1d3d31cb6181;3
398;1;c8beacec-d691-472f-9245-11b68a3fce6e;1
399;1;c910303a-6f70-4734-8a9f-f949979c9b29;3
400;1;c9562855-a68e-4b6e-9b7e-2a015cf903a1;3
401;1;c99e12c9-acc7-418f-82ad-179f9b5816af;3
402;1;ca6d53da-e4ee-4f69-bdc6-55e35354f12b;3
403;1;cb39f058-1a28-46f1-83e7-9a94fd8a33f1;3
404;1;cb9b211c-03f3-4ef4-abb5-74abf4cd2212;3
405;1;cc2701f2-9d68-4f5f-8eb4-2aeebdfc7612;3
406;1;cc2d20a6-816e-43bc-aa7b-42c486bf718e;2
407;1;cd4b5113-9736-4f35-be64-fbd0255c7ff0;2
408;1;cd7eb1de-9e70-4ed1-9559-c7e803cc3779;2
409;1;cdbb9f43-6768-4ed2-adf2-23c5979ba280;3
410;1;cdcb0a15-10f0-4a20-b09e-4154555ad1e6;3
411;1;ced763ae-b8e2-4174-98d1-f77208af6eda;3
412;1;cee4aa8c-b883-4595-932a-2cc811e1ae12;3
413;1;cf3f4a50-0cad-4f7d-b6d7-78524721ad1b;3
414;1;d03dc6de-293e-4771-a587-a775d6dc60c1;3
415;1;d075d1e8-0183-44ae-b251-27bcbd896dc0;2
416;1;d0f8f132-ab11-40b3-8dfb-01d48ad4cf6a;3
417;1;d1c3182b-20c2-48d8-922d-4af219d5736a;3
418;1;d1ce8964-5dd8-4ccf-91ca-8dd79f90afe9;3
419;1;d204c4e9-0ee9-4242-a00f-0d25e8138105;3
420;1;d2454d44-99b0-4993-991c-19efa57da32b;2
